# epoch,error,accuracy,hid_w0,hid_w1,hid_w2,hid_w3,hid_w4,hid_w5,hid_w6,hid_w7,hid_w8,hid_w9,hid_w10,hid_w11,hid_w12,hid_w13,hid_w14,hid_w15,hid_w16,hid_w17,hid_w18,hid_w19,hid_w20,hid_w21,hid_w22,hid_w23,hid_w24,out_w0,out_w1,out_w2,out_w3,out_w4,out_w5,out_w6,out_w7,out_w8,out_w9,out_w10,out_w11,out_w12,out_w13,out_w14,out_w15,out_w16,out_w17
1.100000000000000000e+01,6.560830436739530569e+01,3.333333333333333148e-01,9.674726155942818817e-01,5.493736349073896630e-01,9.741224185755106291e-01,7.154046316739647304e-01,6.978175665567180053e-01,2.098047002203138889e-01,9.459830378026850006e-01,-1.467989249169792017e-02,2.448194421088699391e-01,4.338703791394439846e-01,7.845706325073744658e-01,2.226907660026442581e-01,8.804038310440965853e-01,9.893947383429144704e-01,1.645407201067339009e-01,5.625993430215672220e-01,-3.881749729838346874e-01,3.656683327621353397e-01,-6.622559164316128566e-01,6.628250836048703576e-01,4.360607631857520983e-01,9.485698671493301148e-01,7.860283331576431998e-01,8.661632619946793010e-01,1.731484619318874596e-01,-7.419845741006924067e-01,-2.176932134263352414e-01,-6.698846997022791516e-01,-9.353695135915561509e-02,3.890461511424392338e-01,-2.896543326517037054e-01,2.125923565197145315e-01,-2.028877015010840945e-01,-6.119361173244894925e-01,-5.640201759168724793e-01,4.467840361218897716e-01,-2.003983358327268982e-01,2.609524903969103748e-01,2.632416716148402655e-02,2.941884598104440585e-01,3.007648012683851457e-02,-2.395377969670515750e-01,3.913553280417286229e-01
1.200000000000000000e+01,6.587953401932153952e+01,3.333333333333333148e-01,9.675117147733337530e-01,5.495629152662333539e-01,9.742495657957325195e-01,7.154569669448624936e-01,6.978254841556533750e-01,2.090630995847851115e-01,9.424133349631729217e-01,-1.715345720918191874e-02,2.438796299849011473e-01,4.337700273938497331e-01,7.849750401573339920e-01,2.246410715420563420e-01,8.817628631851983645e-01,9.898639085838809581e-01,1.645955635443288601e-01,5.888208516014734606e-01,-3.276230130480918823e-01,4.741171419863268732e-01,-8.192239306902576734e-01,5.811995760734184335e-01,4.360536401906471848e-01,9.485363045376753455e-01,7.860052714368905846e-01,8.661531725052463715e-01,1.731472633049961074e-01,-7.542136068088298728e-01,-2.300610720252880548e-01,-6.843513794176677711e-01,-1.066081634417925389e-01,4.085912972237541463e-01,-3.019421151714795637e-01,2.035774770632721442e-01,-2.118729782039009413e-01,-6.205224764479972954e-01,-5.728540084586518644e-01,5.918647157361004441e-01,-2.093995601541040197e-01,2.735982490273790591e-01,3.909620451623563309e-02,3.088973124482959909e-01,4.347681666752297586e-02,-4.406216093586622362e-01,4.040534485788696006e-01
1.300000000000000000e+01,6.559739240717468078e+01,3.333333333333333148e-01,9.675458152339404538e-01,5.497278698009955278e-01,9.743605947762502550e-01,7.155020110345554629e-01,6.978322144116638759e-01,2.082770193380754087e-01,9.386274264499216979e-01,-1.977209259356207255e-02,2.428768840532168627e-01,4.336612620762594350e-01,7.853502711174272788e-01,2.264485929741197334e-01,8.830260202488464660e-01,9.902927916324280044e-01,1.646440999034710362e-01,6.167307020730661282e-01,-2.647034339901915834e-01,5.843567639595231844e-01,-9.832691815124753321e-01,4.945086156734720406e-01,4.360455255867057289e-01,9.484979477572077489e-01,7.859790942964981486e-01,8.661415827411383939e-01,1.731458083577376017e-01,-7.636416297712067536e-01,-2.396261975049156778e-01,-6.960540833613052536e-01,-1.168566498288095834e-01,4.703543743026347146e-01,-3.114282765808734643e-01,1.961394259833516285e-01,-2.192776563077388219e-01,-6.274540334351882409e-01,-5.800908255960222082e-01,7.396173511099957132e-01,-2.168223792380612192e-01,2.874297234227032871e-01,5.304726093180048979e-02,3.247341565728238955e-01,5.801207274865181202e-02,-6.874331281064061105e-01,4.179345807889821574e-01
1.400000000000000000e+01,6.463651025451980559e+01,3.333333333333333148e-01,9.675754111928577261e-01,5.498709357868261094e-01,9.744571406674812364e-01,7.155405177517986104e-01,6.978378887916368845e-01,2.074657794035701386e-01,9.347195682348905521e-01,-2.247012734161939890e-02,2.418370413402619323e-01,4.335478250542066925e-01,7.857018357818426058e-01,2.281399573070404529e-01,8.842115237484580170e-01,9.906888442465699995e-01,1.646873320814455921e-01,6.454045496910637558e-01,-1.975602893036508823e-01,6.921279650709191156e-01,-1.142765677362656440e+00,4.078910308125796025e-01,4.360368330133954085e-01,9.484567688413593212e-01,7.859511521629870545e-01,8.661290626290188976e-01,1.731441755282401018e-01,-7.735249808262047999e-01,-2.496448670364341538e-01,-7.082481674340155298e-01,-1.275389013742258548e-01,5.708902340737392889e-01,-3.213691322318161792e-01,1.900497494148297994e-01,-2.253294075766924254e-01,-6.329425764278108213e-01,-5.859552284423339419e-01,8.777759808337788350e-01,-2.228949085325643009e-01,3.008934323654386955e-01,6.662249837194245128e-02,3.401206029042092016e-01,7.212309490896094688e-02,-9.619368424190946065e-01,4.314446411307164553e-01
1.500000000000000000e+01,6.312223520959928180e+01,3.333333333333333148e-01,9.676007914667500431e-01,5.499935669669725469e-01,9.745401241987240448e-01,7.155730186164576123e-01,6.978426212875235013e-01,2.066418002049878189e-01,9.307506914182404056e-01,-2.520611938627674922e-02,2.407785619098853080e-01,4.334327927201283570e-01,7.860324124617179553e-01,2.297283531384960442e-01,8.853279273339311750e-01,9.910563641778914468e-01,1.647260405512913917e-01,6.735247314626670034e-01,-1.274676270427440028e-01,7.932758987066536038e-01,-1.291480308489503681e+00,3.242916161582037327e-01,4.360278382203569558e-01,9.484140846168322980e-01,7.859223298804419722e-01,8.661160240174751168e-01,1.731424292839020829e-01,-7.852512021277608945e-01,-2.615044549716712963e-01,-7.223174044502490565e-01,-1.400420952670025643e-01,6.993131181581863087e-01,-3.331521477822297350e-01,1.845907660730419231e-01,-2.307457799868760095e-01,-6.376988652854779227e-01,-5.911647287483910995e-01,1.001742273646041737e+00,-2.283347711105314926e-01,3.130600012221099182e-01,7.889154616338532600e-02,3.541048307482909663e-01,8.487697754213155421e-02,-1.245358510862754065e+00,4.436538047099887749e-01
1.600000000000000000e+01,6.139861309011037349e+01,3.333333333333333148e-01,9.676222568089023479e-01,5.500972591857423710e-01,9.746104884971539262e-01,7.156000420526171801e-01,6.978465192466276612e-01,2.058122869178191650e-01,9.267561280022108550e-01,-2.795660381139916315e-02,2.397124117284087086e-01,4.333179901771648246e-01,7.863436702162786007e-01,2.312221632671854488e-01,8.863804326548042622e-01,9.913982155781874139e-01,1.647608109470286575e-01,7.000492637723774170e-01,-5.774872197591626038e-02,8.847973861388660488e-01,-1.426695883891023309e+00,2.455989517405760825e-01,4.360187496575735344e-01,9.483708978153180258e-01,7.858932847927283527e-01,8.661027866950142817e-01,1.731406227444816093e-01,-7.989481974771616146e-01,-2.753327455491652587e-01,-7.383865225392326481e-01,-1.544942458739373414e-01,8.444307233414192204e-01,-3.469051628796405162e-01,1.795210664608944406e-01,-2.357685370047102047e-01,-6.419658217091606112e-01,-5.959631975388718361e-01,1.112657043527712775e+00,-2.333835256732851027e-01,3.236951274222216735e-01,8.961955726480225204e-02,3.664360397366306921e-01,9.603826641151728960e-02,-1.523825571201598450e+00,4.543275203869113210e-01
1.700000000000000000e+01,5.980233363439338490e+01,3.333333333333333148e-01,9.676402126981358265e-01,5.501839967516369834e-01,9.746695270265537392e-01,7.156222138585595083e-01,6.978496916141355699e-01,2.049834122125597791e-01,9.227659867359347956e-01,-3.070186526184007919e-02,2.386478272970877501e-01,4.332048354251740174e-01,7.866376144075835075e-01,2.326313738100339867e-01,8.873754932151428632e-01,9.917174649591874447e-01,1.647922052020672212e-01,7.245204152650882579e-01,9.328623422783510755e-03,9.657196078810476036e-01,-1.547434282545144368e+00,1.726745962093447495e-01,4.360097475894746388e-01,9.483280827716646932e-01,7.858645799271197774e-01,8.660896242330844430e-01,1.731388012634187956e-01,-8.144033063153907070e-01,-2.909170012856317489e-01,-7.562405413178518998e-01,-1.706831674047743774e-01,9.966531197447747736e-01,-3.624154690052461270e-01,1.747258430876947599e-01,-2.405129368894673991e-01,-6.458616558377032746e-01,-6.004683080672670314e-01,1.213698633860410991e+00,-2.381561687662803184e-01,3.330651234837530561e-01,9.907274816032164699e-02,3.773713072279452629e-01,1.058744293350783461e-01,-1.788683289129261889e+00,4.637320551614117492e-01
1.800000000000000000e+01,5.850607002285783409e+01,3.333333333333333148e-01,9.676551393419416947e-01,5.502561112704111856e-01,9.747187860202117804e-01,7.156402267834609532e-01,6.978522478318186506e-01,2.041608097874637318e-01,9.188074171523636924e-01,-3.342413467127328813e-02,2.375930241684808264e-01,4.330944607818819625e-01,7.869167769307682248e-01,2.339684508183178802e-01,8.883214039466990064e-01,9.920176924444168431e-01,1.648208125411677050e-01,7.467480758802685914e-01,7.275022264167500807e-02,1.035940712462873226e+00,-1.653997868809970795e+00,1.052828790898778372e-01,4.360009753053073478e-01,9.482863363846198990e-01,7.858366596120963665e-01,8.660767527290348378e-01,1.731370008219086931e-01,-8.312204508164678929e-01,-3.078611555484085938e-01,-7.754828540579592477e-01,-1.882137774595450952e-01,1.149474692662971753e+00,-3.792869787582977548e-01,1.701259349495897744e-01,-2.450585063244086481e-01,-6.494677182011475702e-01,-6.047615197505795681e-01,1.307451642367002398e+00,-2.427320133714721551e-01,3.414801833153360278e-01,1.075616507576279551e-01,3.872189938987947722e-01,1.146990273715492031e-01,-2.035494221218949740e+00,4.721777451007564408e-01
1.900000000000000000e+01,5.753153595707536994e+01,3.333333333333333148e-01,9.676675336086573154e-01,5.503160057430270813e-01,9.747598686012366453e-01,7.156547803936288421e-01,6.978542942029707374e-01,2.033492316229563168e-01,9.149030198960083071e-01,-3.610857732819412053e-02,2.365548299989445047e-01,4.329877254046284873e-01,7.871838777244042351e-01,2.352467078305623127e-01,8.892271150943523716e-01,9.923026446642831955e-01,1.648472218109953702e-01,7.666904822561884103e-01,1.322818529493437201e-01,1.095831267992702029e+00,-1.747647521892685019e+00,4.283902869692617771e-02,4.359925343943989451e-01,9.482461513632197692e-01,7.858098357941217804e-01,8.660643262095361061e-01,1.731352478864259248e-01,-8.489313187120356430e-01,-3.256969828475272388e-01,-7.956461558136808110e-01,-2.066191070596685164e-01,1.299246389402884949e+00,-3.970514045122999769e-01,1.656716871097720367e-01,-2.494551701731390625e-01,-6.528344648286777963e-01,-6.088942029921925458e-01,1.395343062236731768e+00,-2.471608258402641367e-01,3.491420632629966825e-01,1.152886794063964354e-01,3.961848833405866577e-01,1.227187348292647223e-01,-2.262671977038802851e+00,4.798666216797832229e-01
2.000000000000000000e+01,5.682708750154490929e+01,3.333333333333333148e-01,9.676778571262488748e-01,5.503659084928008705e-01,9.747942629258617986e-01,7.156665209926934557e-01,6.978559281563034844e-01,2.025521916617736562e-01,9.110693784649674942e-01,-3.874434985431955691e-02,2.355384273213339819e-01,4.328852869561626848e-01,7.874414363311252885e-01,2.364784495488997107e-01,8.901009217234672199e-01,9.925757737973992523e-01,1.648719705426330284e-01,7.844348502199499640e-01,1.882770903940248486e-01,1.146138675490479208e+00,-1.830028646258923919e+00,-1.525961626113729944e-02,4.359844847348779973e-01,9.482078173734738158e-01,7.857842887312985747e-01,8.660524384269695508e-01,1.731335601391432166e-01,-8.671346664675952942e-01,-3.440233633500170418e-01,-8.163309505286258094e-01,-2.254993339097345062e-01,1.444102186212649297e+00,-4.153075453230748448e-01,1.613222532591057357e-01,-2.537439910125934839e-01,-6.560028926120591297e-01,-6.129085897193664589e-01,1.477999592205657242e+00,-2.514835416484177411e-01,3.561963791274683211e-01,1.224002906477834468e-01,4.044225004208110152e-01,1.300848489634209848e-01,-2.470374700613903851e+00,4.869446505572619932e-01
2.100000000000000000e+01,5.632662546615904375e+01,3.333333333333333148e-01,9.676865007821131570e-01,5.504077055984379907e-01,9.748232267678981211e-01,7.156759967087295005e-01,6.978572329374304051e-01,2.017715552685854508e-01,9.073152606224968997e-01,-4.132594830665226732e-02,2.345469582157004573e-01,4.327876110101631091e-01,7.876915222542447692e-01,2.376737830514883132e-01,8.909496348762667717e-01,9.928399175233503238e-01,1.648955045750730430e-01,8.001694135105575922e-01,2.413185711594066085e-01,1.187842624438179451e+00,-1.902775998171040372e+00,-6.961577683397532357e-02,4.359768464661328280e-01,9.481714331421110531e-01,7.857600730485849727e-01,8.660411270708652243e-01,1.731319473517909380e-01,-8.855501161085129747e-01,-3.625600593903662294e-01,-8.372589489535937624e-01,-2.445754601379770965e-01,1.583076816735399239e+00,-4.337750747603524859e-01,1.570500630615927762e-01,-2.579527377473900263e-01,-6.590007579623684553e-01,-6.168335105715291311e-01,1.555758423888362163e+00,-2.557278133372012929e-01,3.627708449693888282e-01,1.290251079982286941e-01,4.120696898963788768e-01,1.369309031036715085e-01,-2.659776998453979413e+00,4.935399242451646851e-01
2.200000000000000000e+01,5.597633852319439285e+01,3.333333333333333148e-01,9.676937724079549552e-01,5.504428835269991049e-01,9.748477481135142675e-01,7.156836415067733270e-01,6.978582756720739244e-01,2.010073676360465966e-01,9.036408408455398611e-01,-4.385381978782713908e-02,2.335813041208752716e-01,4.326949372044908149e-01,7.879356957614480628e-01,2.388403409244173325e-01,8.917783867021186195e-01,9.930972196620162507e-01,1.649181676225890958e-01,8.141383805337316648e-01,2.918510504385278814e-01,1.221994639434156982e+00,-1.967443130116680816e+00,-1.208278408778447055e-01,4.359696065108506491e-01,9.481369391097370647e-01,7.857371380900680657e-01,8.660303833545065499e-01,1.731304126623550710e-01,-9.040017321153825947e-01,-3.811312905205174184e-01,-8.582566971401414113e-01,-2.636728936650080679e-01,1.715644526435191164e+00,-4.522781165825148220e-01,1.528571687704851634e-01,-2.620795514323072117e-01,-6.618264665298854155e-01,-6.206681179351228872e-01,1.629003694623233134e+00,-2.598916690977102206e-01,3.689707702590868665e-01,1.352693374111115232e-01,4.192428735943421469e-01,1.433677469734367660e-01,-2.832594249708392908e+00,4.997581262269013003e-01
2.300000000000000000e+01,5.573793108610656333e+01,3.333333333333333148e-01,9.676999034731916804e-01,5.504725619688909388e-01,9.748685673942949492e-01,7.156897845767317135e-01,6.978591087385376257e-01,2.002580651989135374e-01,9.000387006149711544e-01,-4.633369884204153327e-02,2.326403398731371475e-01,4.326072943295654061e-01,7.881750873230771726e-01,2.399836692903636048e-01,8.925908924357798258e-01,9.933492400582444315e-01,1.649402176396133624e-01,8.266177947536403892e-01,3.402004812984938953e-01,1.249659592880201231e+00,-2.025436802701638950e+00,-1.694447233408236386e-01,4.359627287365162585e-01,9.481041662234855893e-01,7.857153603472373238e-01,8.660201659092630067e-01,1.731289542859547614e-01,-9.223749853377739560e-01,-3.996227011473248436e-01,-8.792127643189866504e-01,-2.826784497043877131e-01,1.841566885389354757e+00,-4.707022098698036561e-01,1.487553301020295704e-01,-2.661128535073538082e-01,-6.644687611372399605e-01,-6.244017656369550417e-01,1.698203741877706063e+00,-2.639634249084977236e-01,3.748824175331276765e-01,1.412200741056550690e-01,4.260395032335074217e-01,1.494866678925430015e-01,-2.990745150137359865e+00,5.056858674936040021e-01
